242	21/10/2000	22	7	4	21	28	56	0	0	0	203	9.933,73	13497	148,97	SIM	16.132.069,11	0	0
243	28/10/2000	20	47	23	32	16	11	0	0	0	180	12.019,97	13705	157,4	SIM	18.728.383,13	0	0
244	4/11/2000	19	60	50	24	47	33	0	0	0	204	13.698,02	14735	189,08	SIM	22.081.659,67	0	0
245	11/11/2000	44	51	27	53	8	60	0	3	9.153.484,88	283	15.838,62	21593	206,96	NÃO	0	0	0
246	18/11/2000	2	57	32	43	16	37	0	0	0	93	9.292,06	5429	158,71	SIM	1.036.993,80	0	0
247	25/11/2000	34	3	30	10	23	46	0	0	0	80	12.080,19	6425	149,96	SIM	2.196.692,29	0	0
248	2/12/2000	56	16	34	41	35	32	0	0	0	50	21.550,72	4862	220,96	SIM	3.489.735,08	0	0
249	9/12/2000	21	55	54	40	36	49	0	0	0	60	19.680,20	4247	277,21	SIM	4.906.709,76	0	0
250	16/12/2000	55	25	41	42	43	7	0	0	0	203	10.867,31	15545	141,5	SIM	22.593.628,59	0	0
251	23/12/2000	34	15	23	55	49	30	0	0	0	180	15.473,98	12813	216,73	SIM	25.936.007,67	0	0
252	30/12/2000	17	54	4	51	32	26	0	2	15.107.002,24	354	10.070,62	22122	160,67	NÃO	0	0	0
253	6/1/2001	12	11	56	44	24	37	0	0	0	126	6.985,77	7260	120,88	SIM	1.056.248,75	0	0
254	13/1/2001	4	30	56	21	22	1	0	0	0	66	16.400,47	6381	169,14	SIM	2.355.166,17	0	0
255	20/1/2001	32	44	55	19	20	16	0	0	0	80	14.363,63	6812	168,19	SIM	3.734.074,48	0	0
256	27/1/2001	21	52	34	26	2	32	0	0	0	91	13.336,96	6319	191,49	SIM	5.190.470,09	0	0
257	3/2/2001	28	5	1	34	4	19	0	1	6.808.483,96	175	7.704,83	11706	114,84	NÃO	0	0	0
258	10/2/2001	12	60	54	7	55	50	0	0	0	53	15.960,68	3615	233,3	SIM	1.015.099,19	0	0
259	17/2/2001	20	43	33	13	15	58	0	0	0	65	15.136,22	5581	175,77	SIM	2.195.724,03	0	0
260	24/2/2001	43	4	60	59	6	33	0	0	0	120	16.065,94	8956	214,63	SIM	17.357.124,85	0	0
261	3/3/2001	5	54	20	56	30	16	0	0	0	91	22.350,19	7281	278,51	SIM	19.797.765,32	0	0
262	10/3/2001	53	60	48	20	58	11	0	0	0	108	24.643,78	8838	300,24	SIM	22.991.600,18	0	0
263	17/3/2001	8	50	26	9	53	43	0	0	0	136	24.937,18	12752	265,17	SIM	27.061.348,12	0	0
264	24/3/2001	5	25	31	13	1	33	0	2	16.055.880,73	979	4.298,96	50364	83,25	NÃO	0	0	0
265	31/3/2001	7	50	53	16	41	34	0	0	0	64	14.676,59	3855	242,74	SIM	1.127.161,81	0	0
266	7/4/2001	38	54	48	23	2	46	0	0	0	89	12.318,14	6687	163,33	SIM	2.442.739,49	0	0
267	14/4/2001	58	1	45	55	8	46	0	0	0	46	23.142,59	4076	260,19	SIM	3.720.210,04	0	0
268	21/4/2001	21	10	47	6	5	33	0	0	0	111	10.348,29	10133	112,93	SIM	5.098.601,74	0	0
269	28/4/2001	19	18	52	25	17	49	0	0	0	110	12.115,70	8717	152,31	SIM	6.697.873,66	0	0
270	5/5/2001	45	27	35	40	5	9	0	1	25.186.260,21	228	9.665,14	16867	130,16	NÃO	0	0	0
271	12/5/2001	14	31	54	29	26	24	0	0	0	43	19.939,25	4385	194,79	SIM	1.028.865,23	0	0
272	19/5/2001	36	58	9	10	56	24	0	0	0	70	14.013,37	5491	177,97	SIM	2.205.988,15	0	0
273	26/5/2001	47	52	10	27	23	17	0	1	3.456.480,23	92	11.326,92	7241	143,38	NÃO	0	0	0
274	2/6/2001	11	39	47	18	13	26	0	0	0	142	5.488,22	7420	104,64	SIM	935.192,94	0	0
275	9/6/2001	16	30	19	38	48	37	0	0	0	41	22.897,52	3737	250,27	SIM	2.061.751,10	0	0
276	16/6/2001	53	59	39	45	22	57	0	0	0	79	12.486,98	5172	190,01	SIM	3.245.516,79	0	0
277	23/6/2001	40	26	38	4	56	52	0	0	0	95	11.578,72	5404	202,78	SIM	4.565.490,29	0	0
278	30/6/2001	22	10	18	55	15	31	0	0	0	99	11.868,09	6996	167,32	SIM	5.975.419,10	0	0
279	7/7/2001	31	59	4	58	23	47	0	0	0	58	23.664,88	6137	222,81	SIM	7.622.494,24	0	0
280	14/7/2001	5	16	30	25	58	20	0	0	0	192	11.199,47	14673	146	SIM	19.351.758,16	0	0
281	21/7/2001	11	5	47	31	53	38	0	1	22.414.093,50	188	13.574,18	12864	197,63	NÃO	0	0	0
282	28/7/2001	33	24	36	9	14	23	0	1	958.878,82	76	10.514,03	6064	131,27	NÃO	0	0	0
283	1/8/2001	48	34	28	54	25	42	0	1	367.173,22	36	8.499,38	2126	143,38	NÃO	0	0	0
284	4/8/2001	8	36	14	32	30	7	0	1	901.884,48	75	10.020,94	5358	139,74	NÃO	0	0	0
285	8/8/2001	50	56	41	12	32	37	0	0	0	17	20.875,96	1173	301,41	SIM	425.869,64	0	0
286	11/8/2001	44	37	56	29	47	35	0	0	0	59	13.743,96	3739	216,06	SIM	1.398.941,94	0	0
287	15/8/2001	60	47	3	33	25	13	0	1	1.931.474,80	110	4.034,34	5633	78,49	NÃO	0	0	0
288	18/8/2001	50	9	18	11	6	17	0	0	0	82	8.749,64	4763	150,07	SIM	860.964,72	0	0
289	22/8/2001	36	6	30	20	7	25	0	0	0	29	13.819,12	2197	181,72	SIM	1.341.870,11	0	0
290	25/8/2001	57	30	7	25	40	26	0	0	0	56	20.662,23	4869	236,75	SIM	10.159.688,47	0	0
291	29/8/2001	22	16	5	41	18	17	0	0	0	71	11.244,78	4870	163,32	SIM	11.117.743,68	0	0
292	1/9/2001	24	34	53	45	23	13	0	0	0	116	11.313,30	8670	150,8	SIM	12.692.554,40	0	0
293	5/9/2001	6	12	35	5	28	7	0	0	0	167	5.817,88	10185	95,03	SIM	13.858.457,03	0	0
294	8/9/2001	28	45	41	22	57	25	0	2	7.696.680,33	130	9.839,13	7434	171,41	NÃO	0	0	0
295	12/9/2001	24	44	7	31	12	50	0	0	0	36	10.242,27	2055	178,75	SIM	442.466,08	0	0
296	15/9/2001	20	51	42	3	52	46	0	0	0	29	26.582,95	2348	327,09	SIM	1.367.552,68	0	0
297	19/9/2001	20	28	41	1	33	36	0	0	0	25	19.353,56	1920	251,05	SIM	1.948.159,43	0	0
298	22/9/2001	22	34	24	23	5	60	0	1	2.994.572,21	50	17.440,22	4372	198,71	NÃO	0	0	0
299	26/9/2001	7	5	2	53	33	49	0	0	0	33	10.538,82	2049	169,09	SIM	417.337,23	0	0
300	29/9/2001	27	57	41	38	28	24	0	0	0	48	22.820,73	4820	226,4	SIM	8.421.199,74	0	0
301	3/10/2001	58	26	49	57	48	9	0	0	0	28	29.571,34	2892	285,22	SIM	9.414.796,91	0	0
302	6/10/2001	25	40	12	60	30	41	0	0	0	101	13.505,06	6361	213,63	SIM	11.051.609,38	0	0
303	10/10/2001	7	13	30	37	47	17	0	1	12.257.748,27	215	4.674,95	12861	77,86	NÃO	0	0	0
304	13/10/2001	42	7	11	34	59	41	0	0	0	58	11.050,10	3274	195,02	SIM	769.087,04	0	0
305	17/10/2001	11	5	27	60	38	53	0	0	0	47	10.013,62	3770	124,37	SIM	1.333.855,18	0	0
306	20/10/2001	30	19	57	41	56	47	0	0	0	28	29.736,18	2294	361,58	SIM	2.332.990,80	0	0
307	24/10/2001	26	17	13	41	16	44	0	0	0	44	12.632,80	3962	139,76	SIM	3.000.002,70	0	0
308	27/10/2001	55	25	4	11	29	39	0	1	4.138.172,99	62	15.297,99	5173	182,67	NÃO	0	0	0
309	31/10/2001	39	50	25	55	11	4	0	1	442.899,06	3001	122,53	2997	122,69	NÃO	0	0	0
310	3/11/2001	28	14	29	2	31	32	0	0	0	81	10.544,47	5093	167,07	SIM	7.512.984,90	0	0
311	7/11/2001	32	22	24	41	30	38	0	0	0	31	25.454,68	2871	273,81	SIM	8.459.898,95	0	0
312	10/11/2001	14	30	50	41	47	23	0	0	0	76	15.889,75	4985	241,33	SIM	9.909.043,97	0	0
313	14/11/2001	14	38	53	24	16	37	0	0	0	61	15.665,21	5547	171,62	SIM	11.055.737,35	0	0
314	17/11/2001	5	32	40	58	37	34	0	0	0	93	12.287,32	5542	205,42	SIM	12.427.002,17	0	0
315	21/11/2001	50	21	43	12	28	22	0	1	13.675.105,67	43	24.188,06	4598	225,35	NÃO	0	0	0
316	24/11/2001	28	51	56	6	24	43	0	0	0	104	6.446,33	4093	163,18	SIM	804.502,07	0	0
317	28/11/2001	27	20	48	16	30	35	0	0	0	23	18.858,99	2088	206,96	SIM	1.325.010,22	0	0
318	1/12/2001	19	53	40	3	31	20	0	1	2.227.008,03	46	16.340,54	3071	243,84	NÃO	0	0	0
319	5/12/2001	12	16	23	17	19	48	0	0	0	52	7.242,06	3342	112,26	SIM	451.904,22	0	0
320	8/12/2001	20	53	47	50	22	27	0	0	0	77	15.489,00	4916	241,69	SIM	8.460.390,65	0	0
321	12/12/2001	11	31	32	48	49	4	0	0	0	55	16.954,09	3729	249,11	SIM	9.579.360,38	0	0
322	15/12/2001	18	11	29	44	47	56	0	0	0	87	15.453,45	7835	170,95	SIM	11.192.700,36	0	0
323	19/12/2001	31	49	54	33	26	40	0	0	0	56	19.921,91	4244	261,89	SIM	12.531.452,28	0	0
324	22/12/2001	22	8	30	15	47	25	0	0	0	211	7.938,40	12192	136,87	SIM	14.541.455,70	0	0
325	29/12/2001	4	23	3	1	21	53	0	2	8.743.877,80	256	9.590,82	15646	156,33	NÃO	0	0	0
326	5/1/2002	52	23	40	51	44	21	0	0	0	27	32.367,36	2674	325,58	SIM	1.048.702,44	0	0
327	9/1/2002	46	38	29	33	32	48	0	0	0	16	30.517,93	2112	230,33	SIM	1.634.646,68	0	0
328	12/1/2002	51	5	23	7	14	21	0	1	2.721.357,01	100	9.055,92	7121	126,69	NÃO	0	0	0
329	16/1/2002	24	11	40	12	35	10	0	0	0	40	10.380,30	2904	142,44	SIM	9.617.027,24	0	0
330	19/1/2002	2	4	23	37	14	51	0	0	0	120	10.924,51	7914	165,03	SIM	11.190.156,01	0	0
331	23/1/2002	27	1	35	20	37	13	0	0	0	70	13.872,44	6408	150,97	SIM	12.355.441,42	0	0
332	26/1/2002	28	23	42	29	44	34	0	0	0	83	16.762,69	6713	206,47	SIM	14.025.004,81	0	0
333	30/1/2002	35	27	53	44	52	4	0	0	0	93	12.692,31	6221	189,02	SIM	15.441.466,12	0	0
334	2/2/2002	41	26	51	14	24	23	0	2	8.729.392,91	1200	1.400,91	8839	189,47	NÃO	0	0	0
335	6/2/2002	43	33	57	23	59	7	0	0	0	24	17.736,83	2134	198,73	SIM	510.820,70	0	0
336	9/2/2002	2	18	54	22	30	26	0	0	0	68	11.058,60	4141	180,91	SIM	1.413.202,70	0	0
337	16/2/2002	31	52	14	54	16	4	0	0	0	34	27.110,52	3454	265,86	SIM	2.519.311,97	0	0
338	20/2/2002	48	46	9	1	36	4	0	0	0	43	14.031,02	3245	185,23	SIM	3.243.312,50	0	0
339	23/2/2002	13	16	12	5	27	50	0	0	0	76	12.374,85	6908	135,64	SIM	12.514.336,94	0	0
340	27/2/2002	10	60	42	9	33	12	0	0	0	121	9.877,84	6970	170,83	SIM	13.948.598,35	0	0
341	2/3/2002	56	23	22	43	16	5	0	0	0	166	9.623,14	11103	143,34	SIM	15.865.526,88	0	0
342	6/3/2002	29	49	54	51	16	34	0	0	0	93	15.067,81	5578	250,27	SIM	17.547.094,93	0	0
343	9/3/2002	4	6	7	24	12	41	0	2	9.937.283,03	246	7.884,39	17023	113,51	NÃO	0	0	0
344	13/3/2002	33	36	12	35	10	14	0	0	0	46	9.494,33	3487	124,78	SIM	524.086,97	0	0
345	16/3/2002	56	11	58	46	51	22	0	1	1.447.870,53	27	28.511,84	2170	353,42	NÃO	0	0	0
346	20/3/2002	56	7	46	60	41	12	0	0	0	20	19.632,30	1589	246,17	SIM	471.175,04	0	0
347	23/3/2002	26	10	52	1	12	48	0	0	0	72	9.988,89	4730	151,48	SIM	1.334.215,32	0	0
348	27/3/2002	39	40	33	52	19	30	0	0	0	19	26.763,06	1547	327,46	SIM	1.944.413,01	0	0
349	30/3/2002	9	38	32	8	54	28	0	0	0	46	14.053,06	3264	197,31	SIM	10.405.636,15	0	0
350	3/4/2002	23	30	43	10	15	57	0	0	0	80	11.801,82	5012	187,66	SIM	11.538.610,20	0	0
351	6/4/2002	15	16	59	60	24	41	0	0	0	98	14.478,34	5832	242,37	SIM	13.241.262,56	0	0
352	10/4/2002	49	7	47	25	20	44	0	0	0	161	7.848,74	8080	155,8	SIM	14.757.638,49	0	0
353	13/4/2002	60	46	30	55	23	19	0	0	0	89	19.537,11	6862	252,44	SIM	16.844.201,81	0	0
354	17/4/2002	40	52	38	16	7	41	0	1	18.680.098,10	93	16.450,68	6184	246,46	NÃO	0	0	0
355	20/4/2002	2	37	22	60	14	23	0	0	0	50	14.412,47	4711	152,39	SIM	864.747,94	0	0
356	24/4/2002	54	19	5	58	56	21	0	0	0	32	15.777,72	2415	208,28	SIM	1.470.612,40	0	0
357	27/4/2002	45	53	32	2	30	35	0	0	0	34	23.899,52	3265	247,94	SIM	2.445.712,66	0	0
358	4/5/2002	40	42	32	12	21	17	0	0	0	84	12.903,06	5798	186,23	SIM	3.746.340,86	0	0
359	8/5/2002	31	54	20	29	13	19	0	0	0	56	13.050,25	3953	184,17	SIM	13.221.837,92	0	0
360	11/5/2002	47	24	29	55	53	23	0	0	0	133	10.645,79	8382	168,28	SIM	14.920.906,83	0	0
361	15/5/2002	41	28	45	31	16	59	0	0	0	98	12.456,14	5236	232,26	SIM	16.385.748,75	0	0
362	18/5/2002	37	20	33	46	7	56	0	1	18.399.160,53	110	15.253,12	8313	201,08	NÃO	0	0	0
363	22/5/2002	39	54	29	49	47	19	0	0	0	27	14.921,89	2225	180,39	SIM	483.469,12	0	0
364	25/5/2002	59	44	29	5	51	57	0	1	1.307.293,04	76	9.033,16	3315	206,32	NÃO	0	0	0
365	29/5/2002	52	19	34	37	58	23	0	1	462.752,26	45	8.569,49	2433	157,9	NÃO	0	0	0
366	1/6/2002	6	4	51	7	21	15	0	0	0	41	12.721,16	3489	148,93	SIM	625.880,91	0	0
367	5/6/2002	52	49	27	33	12	10	0	1	1.150.498,02	71	6.157,48	3040	143,27	NÃO	0	0	0
368	8/6/2002	13	50	38	32	44	29	0	0	0	53	10.725,28	3220	175,87	SIM	682.127,44	0	0
369	12/6/2002	21	42	1	60	35	14	0	1	1.221.738,07	46	9.775,55	4167	107,51	NÃO	0	0	0
370	15/6/2002	51	42	4	54	1	40	0	0	0	40	23.283,30	3230	287,25	SIM	7.330.667,64	0	0
371	19/6/2002	23	33	39	4	60	18	0	0	0	47	16.675,12	3979	196,23	SIM	8.271.144,70	0	0
372	22/6/2002	24	17	46	57	16	39	0	2	4.792.658,35	85	12.884,04	6743	161,8	NÃO	0	0	0
373	26/6/2002	31	33	24	10	5	1	0	0	0	52	6.480,14	3292	101,98	SIM	404.360,65	0	0
374	29/6/2002	54	2	26	5	44	16	0	0	0	80	8.073,17	3326	193,45	SIM	1.179.384,47	0	0
375	3/7/2002	51	9	42	5	58	1	0	0	0	33	14.359,09	2359	200,11	SIM	1.748.004,50	0	0
376	6/7/2002	25	13	10	43	35	48	0	0	0	110	7.257,00	6956	114,33	SIM	2.705.928,72	0	0
377	10/7/2002	46	19	3	45	12	27	0	0	0	87	6.639,02	5468	105,23	SIM	3.399.042,30	0	0
378	13/7/2002	55	45	48	41	5	38	0	0	0	36	25.450,60	3115	293,02	SIM	4.498.508,08	0	0
379	17/7/2002	41	55	24	59	33	40	0	0	0	32	23.407,93	2830	263,68	SIM	11.243.785,66	0	0
380	20/7/2002	47	22	13	30	31	57	0	0	0	206	6.628,67	7186	189,31	SIM	12.882.392,95	0	0
381	24/7/2002	9	56	46	28	10	55	0	0	0	85	14.181,19	7295	164,62	SIM	14.328.873,76	0	0
382	27/7/2002	54	38	53	31	37	34	0	0	0	68	23.756,27	6291	255,82	SIM	16.267.384,96	0	0
383	31/7/2002	48	22	53	56	50	14	0	0	0	73	23.753,43	6573	262,81	SIM	18.348.185,45	0	0
384	3/8/2002	28	50	47	24	40	52	0	0	0	151	18.351,99	10644	259,37	SIM	21.673.565,65	0	0
385	7/8/2002	22	12	24	18	5	16	0	2	12.952.192,89	759	4.645,17	37449	93,8	NÃO	0	0	0
386	10/8/2002	39	54	43	36	17	35	0	0	0	70	11.571,98	5236	154,12	SIM	972.045,86	0	0
387	14/8/2002	29	28	48	47	43	22	0	0	0	40	14.937,65	2998	198,55	SIM	1.689.053,37	0	0
388	17/8/2002	52	48	53	58	23	36	0	0	0	46	18.826,46	4293	200,97	SIM	2.728.273,75	0	0
389	21/8/2002	46	14	54	18	43	5	0	0	0	63	11.305,19	4169	170,2	SIM	15.745.310,46	0	0
390	24/8/2002	7	22	34	12	38	53	0	1	17.611.429,97	171	9.094,15	10722	144,49	NÃO	0	0	0
391	28/8/2002	7	15	35	16	40	4	0	0	0	44	10.170,35	2740	162,7	SIM	536.994,30	0	0
392	31/8/2002	49	47	39	31	15	23	0	1	1.410.917,29	68	10.709,84	3591	202,03	NÃO	0	0	0
393	4/9/2002	12	50	36	6	35	40	0	0	0	31	13.716,51	1949	217,35	SIM	510.254,22	0	0
394	7/9/2002	15	49	42	5	45	35	0	0	0	47	11.817,80	4815	114,93	SIM	1.176.778,31	0	0
395	11/9/2002	11	58	31	14	10	20	0	1	1.843.709,96	27	20.584,31	2328	237,84	NÃO	0	0	0
396	14/9/2002	47	18	6	45	34	42	0	0	0	63	10.148,72	4201	151,63	SIM	767.243,59	0	0
397	18/9/2002	32	24	2	5	1	46	0	0	0	61	7.992,42	4026	120,64	SIM	1.352.288,49	0	0
398	21/9/2002	28	7	16	37	36	22	0	1	2.221.289,77	63	11.494,73	5106	141,29	NÃO	0	0	0
399	25/9/2002	59	55	16	27	47	11	0	0	0	20	19.537,00	1730	225,01	SIM	5.676.171,41	0	0
400	28/9/2002	29	59	13	10	54	28	0	0	0	75	13.254,18	4875	203,14	SIM	6.869.047,91	0	0
401	2/10/2002	50	18	44	53	11	43	0	0	0	33	25.008,64	2853	288,18	SIM	7.859.389,89	0	0
402	5/10/2002	27	43	58	5	16	56	0	0	0	146	7.927,99	7787	148,08	SIM	9.248.373,54	0	0
403	9/10/2002	46	31	7	16	60	27	0	0	0	48	19.972,95	4099	233,01	SIM	10.398.815,28	0	0
404	12/10/2002	24	38	58	1	40	28	0	0	0	66	16.580,07	4364	249,8	SIM	11.711.956,93	0	0
405	16/10/2002	57	60	34	24	29	47	0	0	0	67	16.988,17	4579	247,63	SIM	13.077.805,76	0	0
406	19/10/2002	47	32	48	12	38	2	0	0	0	78	19.463,48	6557	230,66	SIM	14.899.587,92	0	0
407	23/10/2002	49	2	18	51	22	57	0	0	0	90	16.315,38	6383	229,18	SIM	16.661.649,27	0	0
408	26/10/2002	49	44	33	28	56	14	0	1	18.948.827,67	269	7.085,43	13970	135,92	NÃO	0	0	0
409	30/10/2002	26	49	25	18	31	34	0	0	0	23	18.741,96	1958	219,32	SIM	9.710.567,61	0	0
410	2/11/2002	31	55	36	24	8	38	0	0	0	101	10.257,12	5799	177,97	SIM	10.953.730,37	0	0
411	6/11/2002	10	56	12	31	45	38	0	0	0	91	11.814,39	5115	209,4	SIM	12.243.861,06	0	0
412	9/11/2002	45	5	14	21	59	12	0	0	0	89	16.616,72	8542	172,49	SIM	14.018.527,28	0	0
413	13/11/2002	35	53	29	33	2	4	0	0	0	102	13.376,53	7746	175,49	SIM	15.655.814,53	0	0
414	16/11/2002	35	26	58	52	45	16	0	1	17.428.452,98	51	28.964,68	5527	266,26	NÃO	0	0	0
415	20/11/2002	38	44	4	1	27	42	0	0	0	40	11.027,47	2415	181,96	SIM	529.318,35	0	0
416	23/11/2002	13	1	23	56	54	33	0	0	0	44	16.547,76	4032	179,9	SIM	1.403.039,91	0	0
417	27/11/2002	25	7	12	21	42	34	0	0	0	78	7.435,78	5218	110,73	SIM	2.099.028,66	0	0
418	30/11/2002	45	8	32	49	15	52	0	2	1.558.712,24	82	10.349,55	5133	164,72	NÃO	0	0	0
419	4/12/2002	41	42	52	53	16	9	0	0	0	30	14.860,22	1594	278,62	SIM	8.115.153,05	0	0
420	7/12/2002	43	12	59	30	57	29	0	0	0	83	13.949,86	5614	205,47	SIM	9.504.559,06	0	0
421	11/12/2002	38	45	35	37	5	51	0	0	0	47	21.307,17	4716	211,55	SIM	10.706.283,47	0	0
422	14/12/2002	60	12	56	37	55	43	0	0	0	80	16.823,65	6516	205,77	SIM	12.321.354,11	0	0
423	18/12/2002	8	22	33	40	32	53	0	0	0	66	17.925,27	4178	282,1	SIM	13.741.035,48	0	0
424	21/12/2002	29	36	27	18	59	46	0	0	0	91	17.356,78	7389	212,95	SIM	15.636.395,41	0	0
425	28/12/2002	6	16	10	34	47	42	0	1	18.979.599,19	279	9.985,67	17411	159,42	NÃO	0	0	0
426	4/1/2003	7	32	54	50	30	37	0	0	0	58	13.241,94	3139	243,76	SIM	921.638,77	0	0
427	8/1/2003	51	13	43	24	3	14	0	0	0	48	11.642,10	3563	156,25	SIM	1.592.223,84	0	0
428	11/1/2003	60	8	32	28	46	30	0	0	0	48	16.919,00	3734	216,67	SIM	2.566.758,37	0	0
429	15/1/2003	55	32	17	36	26	43	0	0	0	44	14.978,72	3300	198,96	SIM	12.839.021,93	0	0
430	18/1/2003	50	21	10	25	38	8	0	1	14.410.708,81	85	15.408,70	6944	187,9	NÃO	0	0	0
431	22/1/2003	58	26	40	37	47	52	0	0	0	20	21.069,89	1184	354,56	SIM	505.677,41	0	0
432	25/1/2003	50	17	13	27	4	39	0	0	0	54	12.185,97	4278	153,24	SIM	1.295.327,95	0	0
433	29/1/2003	36	17	28	16	54	30	0	0	0	31	16.580,20	2332	219,58	SIM	1.912.111,54	0	0
434	1/2/2003	24	17	4	54	30	10	0	0	0	84	9.173,28	4870	157,63	SIM	2.836.778,00	0	0
435	5/2/2003	37	11	17	31	43	10	0	0	0	55	11.059,32	3243	186,85	SIM	3.566.693,13	0	0
436	8/2/2003	1	6	57	29	48	7	0	0	0	47	19.531,31	4696	194,74	SIM	4.668.258,69	0	0
437	12/2/2003	54	10	59	44	30	7	0	0	0	33	22.273,90	2829	258,84	SIM	5.550.305,04	0	0
438	15/2/2003	38	48	14	3	11	5	0	0	0	65	16.281,73	6276	167,99	SIM	6.820.280,27	0	0
439	19/2/2003	42	13	20	29	43	57	0	0	0	65	13.353,84	4407	196,22	SIM	14.150.924,79	0	0
440	22/2/2003	46	23	30	47	5	3	0	0	0	139	10.909,13	10120	149,28	SIM	15.970.566,86	0	0
441	26/2/2003	2	15	58	10	59	21	0	0	0	121	11.917,74	6941	206,98	SIM	17.701.023,29	0	0
442	1/3/2003	15	31	23	6	59	37	0	1	19.946.601,01	135	13.861,59	9944	187,48	NÃO	0	0	0
443	8/3/2003	11	36	17	26	52	48	0	0	0	47	16.322,42	3738	204,46	SIM	920.584,21	0	0
444	12/3/2003	48	52	57	24	3	33	0	0	0	43	13.890,62	3332	178,58	SIM	1.637.340,11	0	0
445	15/3/2003	31	50	7	53	32	20	0	0	0	31	28.559,37	3101	284,42	SIM	2.699.748,84	0	0
446	19/3/2003	11	20	8	47	12	17	0	2	1.767.117,91	65	10.698,55	5039	137,48	NÃO	0	0	0
447	22/3/2003	24	55	15	33	25	42	0	0	0	55	12.010,32	5613	117,25	SIM	792.681,47	0	0
448	26/3/2003	5	3	52	45	9	51	0	0	0	40	13.356,99	2999	177,48	SIM	1.433.817,03	0	0
449	29/3/2003	34	56	24	1	49	8	0	0	0	55	14.643,05	3656	219,46	SIM	10.220.372,33	0	0
450	2/4/2003	59	51	13	1	9	50	0	0	0	108	10.575,60	6194	183,7	SIM	11.590.970,46	0	0
451	5/4/2003	23	18	31	17	53	28	0	0	0	87	17.131,80	7368	201,53	SIM	13.379.529,89	0	0
452	9/4/2003	54	11	51	16	36	30	0	0	0	76	18.847,21	6317	225,9	SIM	15.098.395,42	0	0
453	12/4/2003	58	52	8	34	20	23	0	0	0	120	15.932,45	7882	241,65	SIM	17.392.667,68	0	0
454	16/4/2003	4	17	42	56	46	24	0	0	0	275	7.515,39	16564	124,3	SIM	19.872.744,64	0	0
455	19/4/2003	50	15	17	2	14	59	0	0	0	86	23.171,64	7989	248,5	SIM	22.264.057,74	0	0
456	23/4/2003	17	40	22	27	33	3	0	0	0	221	11.142,66	16964	144,61	SIM	25.219.091,20	0	0
457	26/4/2003	48	15	24	27	17	32	0	3	10.000.441,74	480	8.302,49	31340	126,68	NÃO	0	0	0
458	30/4/2003	43	53	13	32	34	24	0	0	0	82	7.395,34	3921	154,08	SIM	727.701,47	0	0
459	3/5/2003	43	17	8	15	49	39	0	0	0	62	12.146,48	4197	178,76	SIM	15.906.301,09	0	0
460	7/5/2003	19	55	30	23	37	49	0	0	0	155	9.688,96	9464	158,09	SIM	17.708.446,64	0	0
461	10/5/2003	30	17	20	29	15	60	0	0	0	189	10.317,48	8312	233,71	SIM	20.048.450,45	0	0
462	14/5/2003	27	48	17	19	26	22	0	0	0	212	9.023,34	14463	131,76	SIM	22.343.987,57	0	0
463	17/5/2003	7	18	2	45	3	53	0	0	0	166	14.740,96	15269	159,66	SIM	25.280.386,38	0	0
464	21/5/2003	6	33	45	38	24	50	0	1	28.414.544,43	241	10.837,34	15457	168,33	NÃO	0	0	0
465	24/5/2003	46	31	1	57	22	51	0	0	0	19	40.627,81	2175	353,57	SIM	926.313,93	0	0
466	28/5/2003	28	16	45	29	30	11	0	0	0	64	10.353,72	3582	184,29	SIM	1.721.479,17	0	0
467	31/5/2003	38	21	8	22	18	60	0	0	0	45	20.730,13	3907	237,87	SIM	2.840.905,83	0	0
468	4/6/2003	23	6	25	39	51	5	0	0	0	58	14.292,56	4701	175,67	SIM	3.835.668,21	0	0
469	7/6/2003	29	47	42	21	13	26	0	2	2.596.432,92	187	6.048,12	8798	128,07	NÃO	0	0	0
470	11/6/2003	51	58	23	11	8	37	0	0	0	86	13.384,59	6094	188,18	SIM	13.182.029,14	0	0
471	14/6/2003	51	59	31	5	36	32	0	0	0	76	19.668,02	5490	271,24	SIM	14.975.752,83	0	0
472	18/6/2003	12	3	38	29	51	4	0	0	0	82	17.224,58	6518	215,88	SIM	16.670.651,02	0	0
473	21/6/2003	51	7	58	49	23	41	0	0	0	65	23.285,11	6524	231,12	SIM	18.486.889,08	0	0
474	25/6/2003	34	3	12	50	32	40	0	0	0	56	34.156,59	6910	275,76	SIM	20.782.211,64	0	0
475	28/6/2003	19	6	43	52	8	22	0	0	0	156	15.008,18	13235	176,23	SIM	23.591.742,20	0	0
476	2/7/2003	38	43	20	55	17	58	0	0	0	163	16.837,81	11465	238,49	SIM	26.885.217,69	0	0
477	5/7/2003	47	34	8	6	18	38	0	3	10.401.481,92	279	12.900,92	21958	163,3	NÃO	0	0	0
478	9/7/2003	30	8	31	3	21	25	0	0	0	92	7.045,32	4876	132,43	SIM	777.803,22	0	0
479	12/7/2003	20	54	58	26	41	46	0	0	0	32	29.012,34	2834	326,35	SIM	16.088.932,65	0	0
480	16/7/2003	36	38	33	14	49	41	0	0	0	112	13.831,54	8589	179,69	SIM	17.947.892,21	0	0
481	19/7/2003	42	6	24	44	22	13	0	3	6.796.888,03	359	5.670,32	19465	104,19	NÃO	0	0	0
482	23/7/2003	13	56	12	33	53	54	0	0	0	41	14.878,29	2929	207,48	SIM	732.011,95	0	0
